RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,Date,Home Value
99624,5659,98199,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,741560.0
99493,5870,98005,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,758227.0
99580,6595,98121,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,451666.0
99591,6800,98136,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,546896.0
99529,7669,98045,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,448521.0
99539,8166,98057,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,279311.0
99504,8291,98019,zip,WA,WA,Duvall,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,482807.0
99564,8303,98104,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,438027.0
99554,8327,98077,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,700517.0
99561,8647,98101,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,464855.0
99546,8677,98065,zip,WA,WA,Snoqualmie,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,523265.0
99598,9071,98148,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,298038.0
99548,9524,98070,zip,WA,WA,Vashon,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,486397.0
99502,10785,98014,zip,WA,WA,Carnation,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,492616.0
99509,11139,98024,zip,WA,WA,Fall City,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,559485.0
99533,11720,98051,zip,WA,WA,Ravensdale,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,423211.0
99498,12379,98010,zip,WA,WA,Black Diamond,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,379465.0
99531,12712,98047,zip,WA,WA,Pacific,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,243763.0
99590,15540,98134,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,299327.0
99524,16451,98039,zip,WA,WA,Medina,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,2193243.0
99547,22804,98068,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,395606.0
99693,27890,98288,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,
99532,29586,98050,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,765496.0
99637,30657,98224,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,
99605,30657,98164,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-11-30,598935.0
99534,222,98052,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,624303.0
99575,687,98115,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,635843.0
99563,750,98103,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,605878.0
99559,878,98092,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,336962.0
99527,927,98042,zip,WA,WA,Covington,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,338222.0
99508,944,98023,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,297292.0
99565,981,98105,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,778359.0
99491,1022,98003,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,264230.0
99519,1081,98034,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,469701.0
99578,1099,98118,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,418106.0
99589,1107,98133,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,417781.0
99540,1317,98058,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,357812.0
99583,1493,98125,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,466758.0
99516,1613,98031,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,320424.0
99581,1624,98122,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,569100.0
99518,1733,98033,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,757117.0
99494,1963,98006,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,785944.0
99517,2087,98032,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,266900.0
99515,2268,98030,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,301098.0
99492,2280,98004,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,1100843.0
99489,2287,98001,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,302007.0
99541,2289,98059,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,463037.0
99577,2388,98117,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,611605.0
99538,2401,98056,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,416726.0
99623,2469,98198,zip,WA,WA,Des Moines,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,289270.0
99608,2524,98168,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,283906.0
99601,2563,98155,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,427000.0
99512,2707,98027,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,580883.0
99569,2826,98109,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,538768.0
99490,3119,98002,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,235061.0
99523,3145,98038,zip,WA,WA,Maple Valley,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,397288.0
99595,3746,98144,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,518882.0
99597,3768,98146,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,346129.0
99552,3878,98074,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,728180.0
99579,3943,98119,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,698884.0
99495,3961,98007,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,500459.0
99525,3983,98040,zip,WA,WA,Mercer Island,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,1247065.0
99514,3996,98029,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,589120.0
99567,4039,98107,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,580818.0
99499,4132,98011,zip,WA,WA,Bothell,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,484202.0
99568,4247,98108,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,405407.0
99550,4313,98072,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,593278.0
99566,4413,98106,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,358465.0
99614,4425,98178,zip,WA,WA,Bryn Mawr-Skyway,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,325962.0
99576,4440,98116,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,601094.0
99572,4534,98112,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,931646.0
99496,4570,98008,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,622255.0
99535,4815,98053,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,684231.0
99513,4885,98028,zip,WA,WA,Kenmore,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,504112.0
99584,5005,98126,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,450244.0
99618,5053,98188,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,285172.0
99562,5091,98102,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,548025.0
99537,5165,98055,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,325094.0
99553,5277,98075,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,860024.0
99613,5358,98177,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,603200.0
99507,5390,98022,zip,WA,WA,Enumclaw,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,323126.0
99607,5623,98166,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,431711.0
99624,5659,98199,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,749438.0
99493,5870,98005,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,767464.0
99580,6595,98121,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,459050.0
99591,6800,98136,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,553673.0
99529,7669,98045,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,452709.0
99539,8166,98057,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,282789.0
99504,8291,98019,zip,WA,WA,Duvall,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,488063.0
99564,8303,98104,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,443862.0
99554,8327,98077,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,705832.0
99561,8647,98101,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,471224.0
99546,8677,98065,zip,WA,WA,Snoqualmie,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,528871.0
99598,9071,98148,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,303222.0
99548,9524,98070,zip,WA,WA,Vashon,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,490102.0
99502,10785,98014,zip,WA,WA,Carnation,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,497688.0
99509,11139,98024,zip,WA,WA,Fall City,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,565829.0
99533,11720,98051,zip,WA,WA,Ravensdale,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,425532.0
99498,12379,98010,zip,WA,WA,Black Diamond,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,383246.0
99531,12712,98047,zip,WA,WA,Pacific,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,246061.0
99590,15540,98134,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,306236.0
99524,16451,98039,zip,WA,WA,Medina,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,2220340.0
99547,22804,98068,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,399302.0
99693,27890,98288,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,
99532,29586,98050,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,772887.0
99637,30657,98224,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,
99605,30657,98164,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2015-12-31,606051.0
99534,222,98052,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,628686.0
99575,687,98115,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,641550.0
99563,750,98103,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,611238.0
99559,878,98092,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,339471.0
99527,927,98042,zip,WA,WA,Covington,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,340365.0
99508,944,98023,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,299320.0
99565,981,98105,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,785784.0
99491,1022,98003,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,266330.0
99519,1081,98034,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,474645.0
99578,1099,98118,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,421162.0
99589,1107,98133,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,421942.0
99540,1317,98058,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,359981.0
99583,1493,98125,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,470860.0
99516,1613,98031,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,322698.0
99581,1624,98122,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,574606.0
99518,1733,98033,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,763303.0
99494,1963,98006,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,791817.0
99517,2087,98032,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,268924.0
99515,2268,98030,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,303014.0
99492,2280,98004,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,1111698.0
99489,2287,98001,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,304047.0
99541,2289,98059,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,465946.0
99577,2388,98117,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,616391.0
99538,2401,98056,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,420232.0
99623,2469,98198,zip,WA,WA,Des Moines,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,291583.0
99608,2524,98168,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,287207.0
99601,2563,98155,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,430409.0
99512,2707,98027,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,585643.0
99569,2826,98109,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,544150.0
99490,3119,98002,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,237128.0
99523,3145,98038,zip,WA,WA,Maple Valley,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,399597.0
99595,3746,98144,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,523059.0
99597,3768,98146,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,349842.0
99552,3878,98074,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,732034.0
99579,3943,98119,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,707616.0
99495,3961,98007,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,504032.0
99525,3983,98040,zip,WA,WA,Mercer Island,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,1257758.0
99514,3996,98029,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,593581.0
99567,4039,98107,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,586203.0
99499,4132,98011,zip,WA,WA,Bothell,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,488120.0
99568,4247,98108,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,409874.0
99550,4313,98072,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,597561.0
99566,4413,98106,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,361571.0
99614,4425,98178,zip,WA,WA,Bryn Mawr-Skyway,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,329239.0
99576,4440,98116,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,604850.0
99572,4534,98112,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,938115.0
99496,4570,98008,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,627035.0
99535,4815,98053,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,689373.0
99513,4885,98028,zip,WA,WA,Kenmore,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,508120.0
99584,5005,98126,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,454173.0
99618,5053,98188,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,288211.0
99562,5091,98102,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,552778.0
99537,5165,98055,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,327473.0
99553,5277,98075,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,865094.0
99613,5358,98177,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,607910.0
99507,5390,98022,zip,WA,WA,Enumclaw,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,324510.0
99607,5623,98166,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,435169.0
99624,5659,98199,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,754555.0
99493,5870,98005,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,772812.0
99580,6595,98121,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,463562.0
99591,6800,98136,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,558139.0
99529,7669,98045,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,455062.0
99539,8166,98057,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,285403.0
99504,8291,98019,zip,WA,WA,Duvall,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,491757.0
99564,8303,98104,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,447931.0
99554,8327,98077,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,711024.0
99561,8647,98101,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,476669.0
99546,8677,98065,zip,WA,WA,Snoqualmie,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,532661.0
99598,9071,98148,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,306812.0
99548,9524,98070,zip,WA,WA,Vashon,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,492016.0
99502,10785,98014,zip,WA,WA,Carnation,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,500682.0
99509,11139,98024,zip,WA,WA,Fall City,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,569874.0
99533,11720,98051,zip,WA,WA,Ravensdale,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,426457.0
99498,12379,98010,zip,WA,WA,Black Diamond,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,384812.0
99531,12712,98047,zip,WA,WA,Pacific,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,247991.0
99590,15540,98134,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,311570.0
99524,16451,98039,zip,WA,WA,Medina,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,2239827.0
99547,22804,98068,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,402298.0
99693,27890,98288,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,
99532,29586,98050,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,778566.0
99637,30657,98224,zip,WA,WA,Skykomish,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,
99605,30657,98164,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-01-31,609487.0
99534,222,98052,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,636532.0
99575,687,98115,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,650043.0
99563,750,98103,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,619986.0
99559,878,98092,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,343530.0
99527,927,98042,zip,WA,WA,Covington,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,344518.0
99508,944,98023,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,302915.0
99565,981,98105,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,797895.0
99491,1022,98003,zip,WA,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,269547.0
99519,1081,98034,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,482285.0
99578,1099,98118,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,426775.0
99589,1107,98133,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,428337.0
99540,1317,98058,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,363967.0
99583,1493,98125,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,476966.0
99516,1613,98031,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,326423.0
99581,1624,98122,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,582781.0
99518,1733,98033,zip,WA,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,773975.0
99494,1963,98006,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,802146.0
99517,2087,98032,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,272468.0
99515,2268,98030,zip,WA,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,306808.0
99492,2280,98004,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,1129705.0
99489,2287,98001,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,307705.0
99541,2289,98059,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,471785.0
99577,2388,98117,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,624222.0
99538,2401,98056,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,425493.0
99623,2469,98198,zip,WA,WA,Des Moines,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,295551.0
99608,2524,98168,zip,WA,WA,Seatac,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,291501.0
99601,2563,98155,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,435688.0
99512,2707,98027,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,593356.0
99569,2826,98109,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,551968.0
99490,3119,98002,zip,WA,WA,Auburn,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,241127.0
99523,3145,98038,zip,WA,WA,Maple Valley,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,404105.0
99595,3746,98144,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,530211.0
99597,3768,98146,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,355303.0
99552,3878,98074,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,740093.0
99579,3943,98119,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,718314.0
99495,3961,98007,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,510577.0
99525,3983,98040,zip,WA,WA,Mercer Island,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,1274656.0
99514,3996,98029,zip,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,601802.0
99567,4039,98107,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,594199.0
99499,4132,98011,zip,WA,WA,Bothell,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,494378.0
99568,4247,98108,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,415593.0
99550,4313,98072,zip,WA,WA,Woodinville,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,605323.0
99566,4413,98106,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,367200.0
99614,4425,98178,zip,WA,WA,Bryn Mawr-Skyway,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,334273.0
99576,4440,98116,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,612579.0
99572,4534,98112,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2016-02-29,948958.0
